id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
in-f3b1c8f48c46906d,indeed,https://www.indeed.com/viewjob?jk=f3b1c8f48c46906d,https://www.capitalonecareers.com/job/richmond/principal-associate-data-analyst-commercial-risk/1732/80492219616,"Principal Associate, Data Analyst, Commercial Risk",Capital One,"Richmond, VA, US",2025-06-05,"parttime, fulltime",,,,,,False,,,,"RecruitingAccommodation@capitalone.com, Careers@capitalone.com","**Category**


Data Analyst
**Experience**


Principal Associate
**Primary Address**


Richmond, Virginia
  
Overview


Principal Associate, Data Analyst, Commercial Risk
At Capital One, data is at the center of everything we do. When we launched as a startup we disrupted the credit card industry by individually personalizing every credit card offer using statistical modeling and the relational database, cutting edge technology in 1988! Fast\-forward a few years, and this little innovation and our passion for data has skyrocketed us to a Fortune 200 company and a leader in the world of data\-driven decision\-making.


This role within Capital One’s Commercial Risk \- Journey Analytics team offers a unique opportunity to apply data\-driven solutions in a fast\-paced, risk\-focused environment. As part of this team, you will develop dynamic reporting, advanced analytics, and automation to provide real\-time risk management and drive efficiency. You will have the opportunity to lead multiple projects, drive strategic initiatives, and leverage cutting\-edge technologies and innovative data practices to strengthen risk management strategies for the Commercial Bank.


On any given day you will be challenged on three types of work – Innovation, Business Intelligence and Data Management:


Innovation

* Use Open Source/Digital technologies to mine complex, voluminous, and different varieties of data sources and platforms
* Build well\-managed data solutions, tools, and capabilities to enable self\-service frameworks for data consumers
* Demonstrate ability to explore and quickly grasp new technologies to progress varied initiatives


Business Intelligence

* Partner with the business to provide consultancy and translate the business needs to design and develop tools, techniques, metrics, and dashboards for insights and data visualization
* Drive analysis that provides meaningful insights on business strategies


Data Management

* Drive an understanding and adherence to the principles of data quality management including metadata, lineage, and business definitions
* Work collaboratively with appropriate Tech teams to manage security mechanisms and data access governance
* Build and execute tools to monitor and report on data quality


Our ideal candidate will have:

* Degree specialized in a Science, Technology, Engineering, Mathematics discipline
* Scripting experience in (Python, R, Spark, and SQL)
* Strong desire and experience with data in various forms (data warehouses/SQL, unstructured data)
* Experience utilizing and developing within AWS services


Basic Qualifications:

* Currently has, or is in the process of obtaining a Bachelor’s Degree in quantitative field (Statistics, Economics, Operations Research, Analytics, Mathematics, Computer Science or a related quantitative field) plus at least 5 years of experience performing data analytics, or currently has, or is in the process of obtaining a Master’s Degree plus at least 3 years performing data analytics with an expectation that required degree will be obtained on or before the scheduled start date.
* At least 3 years of experience working with at least one scripting language
* At least 3 years of experience utilizing a business intelligence visualization tool
* At least 3 years of experience in querying, analyzing and working with data languages and platforms


Preferred Qualifications:

* Master’s Degree in a Science, Technology, Engineering, Mathematics discipline
* At least 4 years of experience coding in Python, R, Spark, or SQL
* At least 4 years of experience working within process management and improvement methodologies – Agile, Lean, Six Sigma, etc.
* At least 2 years of experience utilizing and developing within AWS services
* At least 2 years of experience delivering Data Governance and Data Quality Management concepts and practices within the financial services industry


Capital One will consider sponsoring a new qualified applicant for employment authorization for this position.


The minimum and maximum full\-time annual salaries for this role are listed below, by location. Please note that this salary information is solely for candidates hired to perform work within one of these locations, and refers to the amount Capital One is willing to pay at the time of this posting. Salaries for part\-time roles will be prorated based upon the agreed upon number of hours to be regularly worked.


Sales Territory: $115,900 \- $132,200 for Principal Data Analyst  


McLean, VA: $127,500 \- $145,500 for Principal Data Analyst  


Richmond, VA: $115,900 \- $132,200 for Principal Data Analyst  

Candidates hired to work in other locations will be subject to the pay range associated with that location, and the actual annualized salary amount offered to any candidate at the time of hire will be reflected solely in the candidate’s offer letter.


This role is also eligible to earn performance based incentive compensation, which may include cash bonus(es) and/or long term incentives (LTI). Incentives could be discretionary or non discretionary depending on the plan.
Capital One offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well\-being. Learn more at theCapital One Careers website. Eligibility varies based on full or part\-time status, exempt or non\-exempt status, and management level.


This role is expected to accept applications for a minimum of 5 business days.
No agencies please. Capital One is an equal opportunity employer (EOE, including disability/vet) committed to non\-discrimination in compliance with applicable federal, state, and local laws. Capital One promotes a drug\-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23\-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901\-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries.
If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact Capital One Recruiting at 1\-800\-304\-9102 or via email at RecruitingAccommodation@capitalone.com. All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.


For technical support or questions about Capital One's recruiting process, please send an email to Careers@capitalone.com


Capital One does not provide, endorse nor guarantee and is not liable for third\-party products, services, educational tools or other information available through this site.


Capital One Financial is made up of several different entities. Please note that any position posted in Canada is for Capital One Canada, any position posted in the United Kingdom is for Capital One Europe and any position posted in the Philippines is for Capital One Philippines Service Corp. (COPSSC).


  
**Step 1** Apply


It only takes a few minutes to complete our application and assessment.


**Step 2** Screen and Schedule


If your application is a good match you’ll hear from one of our recruiters to set up a screening interview.


**Step 3** Interview(s)


Now’s your chance to learn about the job, show us who you are, share why you would be a great addition to the team and determine if Capital One is the place for you.


**Step 4** Decision


The team will discuss — if it’s a good fit for us and you, we’ll make it official!",,https://www.indeed.com/cmp/Capital-One,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/231e72fed9b08e7f098ab59080cc2dd6,https://www.capitalonecareers.com,"Mc Lean, VA","10,000+",more than $10B (USD),"Help change banking for good while getting opportunities, support and benefits you need. ",,,,,,
in-f1054d07b95e38c2,indeed,https://www.indeed.com/viewjob?jk=f1054d07b95e38c2,https://www.capitalonecareers.com/job/mclean/cyber-security-testing-data-analyst-principal-associate/1732/82186172384,"Cyber Security Testing (Data Analyst), Principal Associate",Capital One,"McLean, VA, US",2025-06-05,"parttime, fulltime",,,,,,False,,,,"RecruitingAccommodation@capitalone.com, Careers@capitalone.com","**Category**


Cyber
**Experience**


Principal Associate
**Primary Address**


McLean, Virginia
  
Overview


Cyber Security Testing (Data Analyst), Principal Associate
As a data analyst in Cyber's Security Testing organization, you will help advance the newly formed Cyber Frequent Issues Risk Mitigation (C\-FIRM) program. C\-FIRM identifies and addresses vulnerability trends across the enterprise, partnering closely with Offensive Security and Application Security teams. In this role, you will be responsible for creating, maintaining, and optimizing data delivery and extraction from multiple data sources, and presenting the data in various forms to different audiences. You will also help refine a process to identify and prioritize vulnerabilities and work with partners and stakeholders to implement better detective and preventive measures earlier in the Software Development Lifecycle.


You should have experience with traditional and modern technologies such as Databricks, Python, relational databases, Snowflake, Shell scripting, and AWS. You will be asked to create, enhance, and optimize visualizations that are used by our business customers and internal leaders to include insights and alerting for Cyber vulnerability risk mitigation. You will also help build a communication strategy and provide a more comprehensive view of Cyber vulnerability risks across the lines of business, helping drive down risk for the enterprise.

**About you:**

* You possess strong conceptual thinking and communication skills
* You are able to work well under minimal supervision
* You have a strong desire to continually learn about new technologies
* You enjoy using data to tell stories and influence outcomes

**Responsibilities:**

* Analyze and interpret best practices and metrics to develop reporting dashboards and risk management tooling to identify cyber vulnerability risk trends and analytics
* Work closely with Offensive Security and Application Security teams to analyze data and make recommendations
* Utilize reporting tools to build and maintain dashboards used by tech and leadership teams
* Drive analysis that provides meaningful insights on Cyber vulnerabilities and risks
* Investigate possible use of machine learning models to drive delivery of discovery insights to customers
* Understand data sets, and be able to effectively communicate their context and nuances

**Basic Qualifications:**

* High School Diploma, GED or equivalent certification
* At least 3 years of experience working in cybersecurity or information technology
* At least 2 years professional data analysis experience
* At least 1 year of experience utilizing Tableau or AWS QuickSight
* At least 1 year of experience scripting in Python
* At least 1 year of experience in SQL

**Preferred Qualifications:**

* 2\+ years experience working in Application Security, Offensive Security or Vulnerability Management
* 2\+ years of experience creating automated solutions
* 1\+ years of experience using relational database systems and database management tools
* AWS Certified Solutions Architect or Certified Information Systems Security Professional (CISSP) certification


At this time, Capital One will not sponsor a new applicant for employment authorization, or offer any immigration related support for this position (i.e. H1B, F\-1 OPT, F\-1 STEM OPT, F\-1 CPT, J\-1, TN, or another type of work authorization).


The minimum and maximum full\-time annual salaries for this role are listed below, by location. Please note that this salary information is solely for candidates hired to perform work within one of these locations, and refers to the amount Capital One is willing to pay at the time of this posting. Salaries for part\-time roles will be prorated based upon the agreed upon number of hours to be regularly worked.


McLean, VA: $158,600 \- $181,000 for Prin Assoc, Cyber Technical  


Plano, TX: $144,200 \- $164,600 for Prin Assoc, Cyber Technical  


Richmond, VA: $144,200 \- $164,600 for Prin Assoc, Cyber Technical  

Candidates hired to work in other locations will be subject to the pay range associated with that location, and the actual annualized salary amount offered to any candidate at the time of hire will be reflected solely in the candidate’s offer letter.


This role is also eligible to earn performance based incentive compensation, which may include cash bonus(es) and/or long term incentives (LTI). Incentives could be discretionary or non discretionary depending on the plan.
Capital One offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well\-being. Learn more at theCapital One Careers website. Eligibility varies based on full or part\-time status, exempt or non\-exempt status, and management level.


This role is expected to accept applications for a minimum of 5 business days.
No agencies please. Capital One is an equal opportunity employer (EOE, including disability/vet) committed to non\-discrimination in compliance with applicable federal, state, and local laws. Capital One promotes a drug\-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23\-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901\-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries.
If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact Capital One Recruiting at 1\-800\-304\-9102 or via email at RecruitingAccommodation@capitalone.com. All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.


For technical support or questions about Capital One's recruiting process, please send an email to Careers@capitalone.com


Capital One does not provide, endorse nor guarantee and is not liable for third\-party products, services, educational tools or other information available through this site.


Capital One Financial is made up of several different entities. Please note that any position posted in Canada is for Capital One Canada, any position posted in the United Kingdom is for Capital One Europe and any position posted in the Philippines is for Capital One Philippines Service Corp. (COPSSC).


  
**Step 1** Apply


It only takes a few minutes to complete our application and assessment.


**Step 2** Screen and Schedule


If your application is a good match you’ll hear from one of our recruiters to set up a screening interview.


**Step 3** Interview(s)


Now’s your chance to learn about the job, show us who you are, share why you would be a great addition to the team and determine if Capital One is the place for you.


**Step 4** Decision


The team will discuss — if it’s a good fit for us and you, we’ll make it official!",,https://www.indeed.com/cmp/Capital-One,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/231e72fed9b08e7f098ab59080cc2dd6,https://www.capitalonecareers.com,"Mc Lean, VA","10,000+",more than $10B (USD),"Help change banking for good while getting opportunities, support and benefits you need. ",,,,,,
in-ba39fe51fe104d05,indeed,https://www.indeed.com/viewjob?jk=ba39fe51fe104d05,https://careers.dollartree.com/us/en/job/DTYDTJUS714523BREXTERNALENUS/FAMILY-DOLLAR-REPLENISHMENT-ANALYST?utm_source=indeed&utm_medium=phenom-feeds,FAMILY DOLLAR REPLENISHMENT ANALYST,Family Dollar,"Chesapeake, VA, US",2025-06-05,"parttime, fulltime",direct_data,yearly,58300.0,73540.0,USD,False,,,,,"**Replenishment Analyst** manage the portion of Family Dollar business classified as “Basic.” Replenishment manages over 70% of total company sales. The primary goal of Replenishment is to achieve an optimal inventory investment while maintaining the desired In\-Stock positions for both the Stores, Distribution Centers and Third Party Vendors.  

Replenishment Analyst optimize basic inventory to maximize Family Dollar’s sales, profitability and inventory turn while meeting Store In\-Stocks and Service Level goals. This position supports and executes all aspects of basic SKUs including, but not limited to base sales, seasonal sales and promotional sales for the entire Replenishment Life Cycle. Replenishment Buyers work cross functionally with Merchandising, Planning and Supply Chain to meet/exceed Company goals while maintaining a partnership with the Supplier community.
  

  

**Principal Duties \& Responsibilities:**  

1\. Replenishment Buyers manage an average of 400\-500 SKUs, both domestic and import, in over 7,800 stores out of 11 Distribution Centers representing $300M\+ in annual sales  

2\. Manage all allocations of Basic product to support promotions, special events and improve Store In\-Stock to maximize sales and dropped SKU execution to minimize mark downs.  

3\. Own all system metrics that ensure accurate forecasts, purchasing and deployment, to meet inventory, margin and sales goals for their categories/suppliers.
  

4\. Investigate root cause of overstocks, out of stocks, Store In\-Stock and Turn opportunities and implement action plan  

5\. Track and expedite inbound Purchase Orders.
  

6\. Partner with Suppliers and cross functional partners, to establish and maintain compliance in all areas of Store In\-Stock, DC Service Levels and Inventory Turn objectives.
  

7\. Conduct weekly analysis of assigned categories/suppliers and present findings and actions to category team  

8\. Manage purchase quantities within approved receipt budget for their categories/suppliers and approve Purchase Orders up to $70, 000 at cost.  

9\. Can effectively communicate the needs of the business to multiple levels both within and outside the organization.
  

10\. Other Duties as assigned  

  

**Position Requirements:**  

Office work environment, 40\+ work hours per week  

  

**Minimum Requirements:**  

Education: Bachelor’s Degree from a four\-year college or university or equivalent experience/training  

Experience: Two (2\) or more years of related retail and/or replenishment experience  

Job Related Skills: Must be results driven, adaptable, detail oriented and organized. Ability to make sound decisions with limited Managerial direction, takes accountability for decisions, actions and results. Must exhibit strong problem solving/decision making and time management skills. Demonstrates the ability to analyze data, identify root causes, trends, opportunities and concerns. Exhibits excellent written and verbal communication skills as well as relationship management.
  

Computer Skills: Must be proficient in the use of Microsoft Office Suite. Ability to develop, manipulate, format and share spreadsheets for the purpose of analysis. SQL, Retek, Microstrategy preferred.  

  

Dollar Tree and Family Dollar are Equal Opportunity employers.",Retail,https://www.indeed.com/cmp/Family-Dollar,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c0b5ffc94f99208f24ebb3abfc221eb4,http://www.familydollar.com,"500 Volvo Parkway
Chesapeake, VA 23320","10,000+",more than $10B (USD),"We are all about the Everyday Low Prices at Family Dollar. Dollar Tree, Inc. is headquartered in Chesapeake, VA and operates 15,000+ Family Dollar and Dollar Tree stores.",,,,,,
in-069c088fb517bd1a,indeed,https://www.indeed.com/viewjob?jk=069c088fb517bd1a,https://ht-jobs.net/hlwe945?s=in,Business Analyst,Wisecor,"Hauppauge, NY, US",2025-06-05,"parttime, fulltime, contract",direct_data,yearly,65000.0,85000.0,USD,False,,,,,"\*\*Job Title: Business Analyst\*\*



\*\*Location:\*\* \[Insert Location]
  

\*\*Department:\*\* \[Insert Department]
  

\*\*Reports To:\*\* \[Insert Supervisor Title]
  

\*\*Job Type:\*\* \[Full\-Time/Part\-Time/Contract]
  

\*\*Salary:\*\* \[Insert Salary Range]
  

\*\*Job Posting Date:\*\* \[Insert Date]



\-



\*\*Job Summary:\*\*



We are seeking a detail\-oriented and analytical Business Analyst to join our team. The ideal candidate will work closely with stakeholders across various departments to identify business needs, analyze current processes, and propose actionable solutions to drive efficiency and improve performance. The Business Analyst will play a key role in bridging the gap between business objectives and technology solutions.



\-



\*\*Key Responsibilities:\*\*


* \*\*Requirements Gathering:\*\* Collaborate with stakeholders to elicit, document, and understand business and functional requirements.
* \*\*Analysis \& Documentation:\*\* Analyze and document processes, workflows, and system requirements, ensuring alignment with business goals.
* \*\*Solution Development:\*\* Develop and propose effective solutions, enhancements, and processes to improve operational efficiencies.
* \*\*Data Analysis:\*\* Utilize quantitative analysis techniques to interpret data and deliver insights that inform decision\-making.
* \*\*Stakeholder Engagement:\*\* Facilitate meetings and workshops to gather input, present findings, and validate solutions with stakeholders.
* \*\*Testing \& Validation:\*\* Coordinate user acceptance testing (UAT) to ensure that proposed solutions meet requirements before implementation.
* \*\*Continuous Improvement:\*\* Recommend changes and improvements to processes, tools, and methodologies based on industry best practices.
* \*\*Training \& Support:\*\* Assist in the creation of user manuals and training materials; provide training and support to end\-users as needed.
* \*\*Project Management:\*\* Work closely with project managers to ensure deliverables are on time and meet quality standards.



\-



\*\*Qualifications:\*\*


* Bachelor’s degree in Business Administration, Information Technology, or a related field.
* 2\+ years of experience as a Business Analyst or in a similar role.
* Proficient in business analysis tools and methodologies (e.g., BPMN, UML).
* Strong analytical, problem\-solving, and critical\-thinking skills.
* Excellent communication and interpersonal abilities, with a talent for conveying technical information to non\-technical stakeholders.
* Experience with project management software and tools (e.g., JIRA, Trello).
* Knowledge of SQL or data visualization tools (e.g., Tableau, Power BI) is a plus.
* Certification in business analysis (e.g., CBAP, CCBA) is desirable.



\-



\*\*What We Offer:\*\*


* Competitive salary and benefits packages.
* Opportunities for professional development and career growth.
* A collaborative and inclusive work environment.
* Flexible work arrangements to promote work\-life balance.



\-



\*\*How to Apply:\*\*



Interested candidates are encouraged to submit their resume and a cover letter outlining their qualifications and relevant experience to \[Insert Application Email/Link] by \[Insert Application Deadline].



\-



\*\*\[Insert Company Name]\*\* is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.",,https://www.indeed.com/cmp/Wisecor,,,,,,,,,,,,
in-f922fe8c4168022f,indeed,https://www.indeed.com/viewjob?jk=f922fe8c4168022f,https://click.appcast.io/track/luplgf6-org?cs=5c,Mid-Senior Level Federal Financials ERP Business Analyst,CGI,"Lebanon, VA, US",2025-02-07,fulltime,direct_data,yearly,68700.0,135200.0,USD,False,,,,_Compliance@cgi.com,"**Position Description:**
-------------------------


CGI is one of the top 5 largest global IT companies spread across 40 countries with endless opportunities to expand and grow. As a CGI Federal Partner, you have the opportunity to be a shareholder at CGI and join our family.  

  

CGI Federal is seeking a Momentum Federal Business Analyst. This is an exciting full\-time opportunity to work in a fast\-paced team environment supporting one of the largest organizations of the US Federal government. This program will retire the agencys existing legacy system and replace it with Momentum. We take an innovative and collaborative approach to supporting our client, working in an Agile environment using emerging technologies. You will be interacting with a dynamic team of people, with opportunities to learn and grow as you help deliver the overall solution to our client.  

  

This position is located in our Lebanon, VA office; however, a hybrid working model is acceptable.


**Your future duties and responsibilities:**
--------------------------------------------


Support external customers with analyzing current business processes, developing requirements, developing and testing solutions to client issues, and supporting end users.  

Provide Federal Financials subject matter expertise.  

Conduct analysis on problems independently, research and recommend solutions, and execute resolution steps to address client issues.  

Provide functional support for testing such as developing test scenarios and documentation and performing validation testing for the core Momentum application and reports.  

Provide functional support for new initiative implementation activities, such as requirements analysis, development of design and configuration documentation.  

Provide support for federal government mandated initiatives.  

Attend and participate in meetings with client stakeholders. Potentially lead client meetings.


**Required qualifications to be successful in this role:**
----------------------------------------------------------


5\+ years of experience as a Business Analyst supporting a system implementation (requirements analysis, process design, validation, testing, implementation planning)  

5\+ years of experience with Federal Financials and/or Acquisitions ERP system (e.g., Momentum)  

Experience working in an Agile environment (SAFe preferred)  

Ability to effectively communicate and interact with senior level management and clients.  

Strong written and oral communication skills.  

An outstanding ability to establish priorities and meet deadlines.  

4\-year degree in Information Systems, Computer Science or similar.  

  

CGI is required by law in some jurisdictions to include a reasonable estimate of the compensation range for this role. The determination of this range includes various factors not limited to skill set, level, experience, relevant training, and license and certifications. To support the ability to reward for merit\-based performance, CGI typically does not hire individuals at or near the top of the range for their role. Compensation decisions are dependent on the facts and circumstances of each case. A reasonable estimate of the current range for this role in the U.S. is $68,700 \- $135,200  

CGI Federal's benefits are offered to eligible professionals on their first day of employment to include:
  

Competitive compensation  

Comprehensive insurance options  

Matching contributions through the 401(k) plan and the share purchase plan  

Paid time off for vacation, holidays, and sick time  

Paid parental leave  

Learning opportunities and tuition assistance  

Wellness and Well\-being programs  

  

\#CGIFederalJob


**Skills:**
-----------


* Analytical Thinking
* Requirements Analysis
* SAFe Agilist
**What you can expect from us:**
--------------------------------


**Together, as owners, lets turn meaningful insights into action.**  

  

Life at CGI is rooted in ownership, teamwork, respect and belonging. Here, youll reach your full potential because  

  

You are invited to be an owner from day 1 as we work together to bring our Dream to life. Thats why we call ourselves CGI Partners rather than employees. We benefit from our collective success and actively shape our companys strategy and direction.  

  

Your work creates value. Youll develop innovative solutions and build relationships with teammates and clients while accessing global capabilities to scale your ideas, embrace new opportunities, and benefit from expansive industry and technology expertise.  

  

Youll shape your career by joining a company built to grow and last. Youll be supported by leaders who care about your health and well\-being and provide you with opportunities to deepen your skills and broaden your horizons.
  

  

Come join our teamone of the largest IT and business consulting services firms in the world.  

  

Qualified applicants will receive consideration for employment without regard to their race, ethnicity, ancestry, color, sex, religion, creed, age, national origin, citizenship status, disability, pregnancy, medical condition, military and veteran status, marital status, sexual orientation or perceived sexual orientation, gender, gender identity, and gender expression, familial status or responsibilities, reproductive health decisions, political affiliation, genetic information, height, weight, or any other legally protected status or characteristics to the extent required by applicable federal, state, and/or local laws where we do business.  

  

CGI provides reasonable accommodations to qualified individuals with disabilities. If you need an accommodation to apply for a job in the U.S., please email the CGI U.S. Employment Compliance mailbox at US\_Employment\_Compliance@cgi.com. You will need to reference the Position ID of the position in which you are interested. Your message will be routed to the appropriate recruiter who will assist you. **Please note, this email address is only to be used for those individuals who need an accommodation to apply for a job. Emails for any other reason or those that do not include a Position ID will not be returned.**  

  

We make it easy to translate military experience and skills! Click here to be directed to our site that is dedicated to veterans and transitioning service members.  

  

All CGI offers of employment in the U.S. are contingent upon the ability to successfully complete a background investigation. Background investigation components can vary dependent upon specific assignment and/or level of US government security clearance held. Dependent upon role and/or federal government security clearance requirements, and in accordance with applicable laws, some background investigations may include a credit check. CGI will consider for employment qualified applicants with arrests and conviction records in accordance with all local regulations and ordinances.  

  

CGI will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with CGIs legal duty to furnish information.",,https://www.indeed.com/cmp/CGI,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/51c3df578fe3a264ab17a8b8a6cb5426,https://www.cgi.com,"Montreal, QC","10,000+",more than $10B (USD),"Founded in 1976, CGI is among the largest IT and business consulting services firms in the world.",,,,,,
li-3847778634,linkedin,https://www.linkedin.com/jobs/view/3847778634,,Data Analyst,Stripe,"Toronto, Ontario, Canada",2025-06-04,,,,,,,False,,,,,,,https://www.linkedin.com/company/stripe,,,,,,,,,,,,
li-4227110675,linkedin,https://www.linkedin.com/jobs/view/4227110675,,Data Analyst,Zynga,"Toronto, Ontario, Canada",2025-06-03,,,,,,,False,,,,,,,https://www.linkedin.com/company/zynga,,,,,,,,,,,,
li-4230646290,linkedin,https://www.linkedin.com/jobs/view/4230646290,,Data Analyst - Banking,Capgemini,"Mississauga, Ontario, Canada",2025-05-19,,,,,,,False,,,,,,,https://fr.linkedin.com/company/capgemini,,,,,,,,,,,,
li-4213941581,linkedin,https://www.linkedin.com/jobs/view/4213941581,,"Data Analyst, Fulfillment",Lyft,"Toronto, Ontario, Canada",2025-05-16,,,,,,,False,,,,,,,https://www.linkedin.com/company/lyft,,,,,,,,,,,,
li-4229030019,linkedin,https://www.linkedin.com/jobs/view/4229030019,,Data Analyst,Samsara,,2025-05-15,,,,,,,False,,,,,,,https://www.linkedin.com/company/samsara,,,,,,,,,,,,
